external_id,sample_date,sample_number,plant_part,business_name,location_name,plot_name,variety_name,crop_name,lab_name,set_id,sugar,ph,ec,potassium,calcium,magnesium,sodium,ammonium,no3_nitrate,nitrogen_in_nitrate,nitrogen,chloride,phosphorous,silica,iron,manganese,zinc,boron,copper,molybdenum,aluminium,cobalt
7385c42d-b392-4ba3-9443-954b36144a74,2023-05-24 00:00:00,202305301605,Leaf (old),Monument Apples,Monument Apples,Block 1,Honeycrisp,Apple,chl,a8f2ec56-9517-4f99-a526-f67f699bf268,3.2,5.75,10.73,5746.272,816.219,731.919,28.563,91.991,3.41,0.77,449,345.83,1092.405,21.479,3.101,44.779,5.703,5.528,0.758,1.476,3.45,0.986
7d8ad0b3-dc13-46bc-b5bd-5213267434a9,2023-05-24 00:00:00,202306051185,Leaf (young),Zirkle Fruit - Finley,Finley,"19A, 19B Premier",Honeycrisp,Apple,chl,01dc15ef-b67a-4d7e-8f12-d87236c1d67d,3.2,5.48,11.17,6863.318,891.159,944.296,15.515,58.636,20.05,4.53,502.3,89.21,859.17,14.176,1.542,7.053,3.664,9.336,1.164,0.381,1.162,0.067
7d8ad0b3-dc13-46bc-b5bd-5213267434a9,2023-05-24 00:00:00,202306051185,Leaf (young),Zirkle Fruit - Finley,Finley,"19A, 19B Premier",Honeycrisp,Apple,chl,9699c502-21e6-4315-b5fd-a9b6698ae30f,3.2,5.48,11.17,6863.318,891.159,944.296,15.515,58.636,20.05,4.53,502.3,89.21,859.17,14.176,1.542,7.053,3.664,9.336,1.164,0.381,1.162,0.067
854743f0-f4b6-4a60-a29c-e6b81c6652a1,2023-05-24 00:00:00,202305301608,Leaf (young),Monument Apples,Monument Apples,Block 6,Honeycrisp,Apple,chl,3e12ea92-d0d4-40b5-94c9-cf5d31e04abe,4,5.39,10.07,5168.988,769.728,738.422,43.859,163.801,65.52,14.79,746.18,391.1,577.712,21.828,2.225,35.17,7.242,6.794,2.659,3.966,1.914,2.135
854743f0-f4b6-4a60-a29c-e6b81c6652a1,2023-05-24 00:00:00,202305301608,Leaf (young),Monument Apples,Monument Apples,Block 6,Honeycrisp,Apple,chl,fb09df5a-ddec-4510-a932-adcd55b85b39,4,5.39,10.07,5168.988,769.728,738.422,43.859,163.801,65.52,14.79,746.18,391.1,577.712,21.828,2.225,35.17,7.242,6.794,2.659,3.966,1.914,2.135
953aa1f5-8c3b-4994-bd78-ff5f218e9aee,2023-05-24 00:00:00,202305301532,Leaf (young),AEA L & B,OB Orchards,OBS 1,Honeycrisp,Apple,chl,ed36e572-5773-43d0-a873-9484602fa40e,3,5.57,11.32,5660.505,813.406,810.841,4.63,79.009,31.87,7.19,668.43,89.55,539.797,16.334,2.676,13.934,3.266,3.255,1.976,0.064,0.787,0.049
953aa1f5-8c3b-4994-bd78-ff5f218e9aee,2023-05-24 00:00:00,202305301532,Leaf (young),AEA L & B,OB Orchards,OBS 1,Honeycrisp,Apple,chl,f088d754-e943-4b38-a48a-0f146e3540f8,3,5.57,11.32,5660.505,813.406,810.841,4.63,79.009,31.87,7.19,668.43,89.55,539.797,16.334,2.676,13.934,3.266,3.255,1.976,0.064,0.787,0.049
9ca7195d-c300-4a93-835f-b4088e882a47,2023-05-24 00:00:00,202305301531,Leaf (old),AEA L & B,L&B,BB3,Honeycrisp,Apple,chl,7be74199-9558-49a5-bfc7-088bf38b3966,3.5,5.97,12.96,7798.011,893.604,1004.902,7.795,48.487,15.23,3.44,368.81,157.31,1167.454,15.388,2.365,8.213,3.74,4.816,0.905,0.044,1.526,0.034
9ca7195d-c300-4a93-835f-b4088e882a47,2023-05-24 00:00:00,202305301531,Leaf (old),AEA L & B,L&B,BB3,Honeycrisp,Apple,chl,ee9e4b23-5da7-4b86-bac9-85fabb98a552,3.5,5.97,12.96,7798.011,893.604,1004.902,7.795,48.487,15.23,3.44,368.81,157.31,1167.454,15.388,2.365,8.213,3.74,4.816,0.905,0.044,1.526,0.034
c6906b0b-3c6c-4dc3-9242-11c908ff41f7,2023-05-24 00:00:00,202305301604,Leaf (young),Monument Apples,Monument Apples,Block 1,Honeycrisp,Apple,chl,775a189c-4bbe-49dd-a7cc-c695fab6bf0d,4.1,5.71,10.45,6052.258,794.752,721.328,31.392,99.422,17.26,3.9,463.31,265.72,862.336,16.529,1.871,40.696,5.351,14.098,0.76,1.995,1.89,1.102
c6906b0b-3c6c-4dc3-9242-11c908ff41f7,2023-05-24 00:00:00,202305301604,Leaf (young),Monument Apples,Monument Apples,Block 1,Honeycrisp,Apple,chl,a8f2ec56-9517-4f99-a526-f67f699bf268,4.1,5.71,10.45,6052.258,794.752,721.328,31.392,99.422,17.26,3.9,463.31,265.72,862.336,16.529,1.871,40.696,5.351,14.098,0.76,1.995,1.89,1.102
c8bf0767-eebe-4533-b04d-0de83a7c87df,2023-05-24 00:00:00,202305301600,Leaf (young),AEA L & B,OB Orchards,OBN 3,Honeycrisp,Apple,chl,647f8779-2201-40b5-8813-b611e1ad4be2,3.5,5.66,12.23,6567.843,1012.805,951.359,4.544,78.069,14.25,3.22,614.69,88.63,741.082,30.852,1.849,13.446,6.03,2.608,2.057,0.063,0.904,0.087
c8bf0767-eebe-4533-b04d-0de83a7c87df,2023-05-24 00:00:00,202305301600,Leaf (young),AEA L & B,OB Orchards,OBN 3,Honeycrisp,Apple,chl,c833c2ae-2604-46da-a0cb-71cc04b5cfd8,3.5,5.66,12.23,6567.843,1012.805,951.359,4.544,78.069,14.25,3.22,614.69,88.63,741.082,30.852,1.849,13.446,6.03,2.608,2.057,0.063,0.904,0.087
dfeedd55-83c8-4dc0-b298-1a302470b33b,2023-05-24 00:00:00,202305301581,Leaf (old),Monument Apples,Monument Apples,Block 5,Honeycrisp,Apple,chl,746b89c9-4876-40e0-b140-2ac9139c60ca,3.6,5.65,12.35,6346.162,1167.732,1084.804,43.708,95.133,150.42,33.95,534.25,416.93,1073.864,19.432,1.239,65.63,8.649,7.169,1.523,2.769,1.21,1.614
dfeedd55-83c8-4dc0-b298-1a302470b33b,2023-05-24 00:00:00,202305301581,Leaf (old),Monument Apples,Monument Apples,Block 5,Honeycrisp,Apple,chl,9a47c50d-db50-4300-a25a-8db602da3799,3.6,5.65,12.35,6346.162,1167.732,1084.804,43.708,95.133,150.42,33.95,534.25,416.93,1073.864,19.432,1.239,65.63,8.649,7.169,1.523,2.769,1.21,1.614
e2198770-81b2-4fc4-bc13-04facbf4b846,2023-05-24 00:00:00,202306051183,Leaf (young),Zirkle Fruit - Finley,Finley,"6A, 6B Premier",Honeycrisp,Apple,chl,68e9e02f-d498-44be-b64f-a0a43424cba9,3.2,4.85,10.79,6180.999,1053.858,1119.708,16.641,74.953,35.68,8.05,445.78,83.74,612.523,18.609,1.725,10.866,5.789,5.408,1.769,0.734,1.212,0.093
e2198770-81b2-4fc4-bc13-04facbf4b846,2023-05-24 00:00:00,202306051183,Leaf (young),Zirkle Fruit - Finley,Finley,"6A, 6B Premier",Honeycrisp,Apple,chl,9b8535b7-cbd5-4f45-b93a-d776b7de4856,3.2,4.85,10.79,6180.999,1053.858,1119.708,16.641,74.953,35.68,8.05,445.78,83.74,612.523,18.609,1.725,10.866,5.789,5.408,1.769,0.734,1.212,0.093
e488132a-2cb8-43e4-b64a-1b2320d141b3,2023-05-24 00:00:00,202305301580,Leaf (young),Monument Apples,Monument Apples,Block 5,Honeycrisp,Apple,chl,746b89c9-4876-40e0-b140-2ac9139c60ca,4.1,5.36,11.63,5911.375,1169.524,994.665,43.279,75.751,128.42,28.99,450.1,312.91,876.383,19.41,2.045,69.681,10.486,11.649,1.788,3.803,1.647,2.01
e488132a-2cb8-43e4-b64a-1b2320d141b3,2023-05-24 00:00:00,202305301580,Leaf (young),Monument Apples,Monument Apples,Block 5,Honeycrisp,Apple,chl,9a47c50d-db50-4300-a25a-8db602da3799,4.1,5.36,11.63,5911.375,1169.524,994.665,43.279,75.751,128.42,28.99,450.1,312.91,876.383,19.41,2.045,69.681,10.486,11.649,1.788,3.803,1.647,2.01
f2dbf8d5-1dd1-4f54-a659-904f0d0c8bf1,2023-05-24 00:00:00,202306051184,Leaf (old),Zirkle Fruit - Finley,Finley,"6A, 6B Premier",Honeycrisp,Apple,chl,68e9e02f-d498-44be-b64f-a0a43424cba9,3.1,5.87,11.1,6246.494,1761.672,1336.252,25.752,53.497,31.25,7.05,549.42,132.97,740.984,21.09,3.917,17.001,4.677,8.652,2.736,1.415,2.855,0.19
f2dbf8d5-1dd1-4f54-a659-904f0d0c8bf1,2023-05-24 00:00:00,202306051184,Leaf (old),Zirkle Fruit - Finley,Finley,"6A, 6B Premier",Honeycrisp,Apple,chl,9b8535b7-cbd5-4f45-b93a-d776b7de4856,3.1,5.87,11.1,6246.494,1761.672,1336.252,25.752,53.497,31.25,7.05,549.42,132.97,740.984,21.09,3.917,17.001,4.677,8.652,2.736,1.415,2.855,0.19
f516c4f8-e58a-4f11-81f8-4127314686d6,2023-05-24 00:00:00,202305301609,Leaf (old),Monument Apples,Monument Apples,Block 6,Honeycrisp,Apple,chl,3e12ea92-d0d4-40b5-94c9-cf5d31e04abe,4.9,5.43,9.81,4969.748,988.759,853.618,47.493,156.448,219.79,49.61,733.29,768.5,703.799,26.273,2.076,53.08,7.611,5.495,2.498,4.376,1.947,2.088
f516c4f8-e58a-4f11-81f8-4127314686d6,2023-05-24 00:00:00,202305301609,Leaf (old),Monument Apples,Monument Apples,Block 6,Honeycrisp,Apple,chl,fb09df5a-ddec-4510-a932-adcd55b85b39,4.9,5.43,9.81,4969.748,988.759,853.618,47.493,156.448,219.79,49.61,733.29,768.5,703.799,26.273,2.076,53.08,7.611,5.495,2.498,4.376,1.947,2.088
11a584c8-c1ea-48d5-baee-9c299c5f17ad,2023-05-23 00:00:00,202305301133,Leaf (old),Zirkle Fruit - Othello,Othello,"Hansen 01, 03",Honeycrisp,Apple,chl,26ae3563-8fa7-47eb-9e77-2544a5acc2a3,3.7,5.61,9.83,5445.184,756.322,600.908,9.156,182.926,19.43,4.39,929.03,144.81,810.46,19.199,1.895,6.253,3.357,2.329,10.861,0.131,1.784,0.047
11a584c8-c1ea-48d5-baee-9c299c5f17ad,2023-05-23 00:00:00,202305301133,Leaf (old),Zirkle Fruit - Othello,Othello,"Hansen 01, 03",Honeycrisp,Apple,chl,ae28488d-26bb-4a29-88f3-68c0ccb60a2e,3.7,5.61,9.83,5445.184,756.322,600.908,9.156,182.926,19.43,4.39,929.03,144.81,810.46,19.199,1.895,6.253,3.357,2.329,10.861,0.131,1.784,0.047
1839684e-b3d2-4716-bf1a-69311a4fd814,2023-05-23 00:00:00,202305301155,Leaf (old),Zirkle Fruit - Othello,Othello,Cougar 12 Apple Org Honey,Honeycrisp,Apple,chl,48e8be77-2788-473e-b791-fc6ba5b5db8f,4.9,5.92,10.53,6350.368,1061.979,869.079,25.335,50.6,33.16,7.49,349.53,71.39,1024.495,13.483,1.35,18.159,3.431,3.897,1.408,2.432,1.173,0.19
1839684e-b3d2-4716-bf1a-69311a4fd814,2023-05-23 00:00:00,202305301155,Leaf (old),Zirkle Fruit - Othello,Othello,Cougar 12 Apple Org Honey,Honeycrisp,Apple,chl,87ccc869-468c-4567-9b3c-53c735bd5d23,4.9,5.92,10.53,6350.368,1061.979,869.079,25.335,50.6,33.16,7.49,349.53,71.39,1024.495,13.483,1.35,18.159,3.431,3.897,1.408,2.432,1.173,0.19
57fe9031-6006-41b6-aa73-166fae314550,2023-05-23 00:00:00,202305301149,Leaf (old),Zirkle Fruit - Othello,Othello,"N Valentine 03, 05, 07, 09, 10 Apple Org. Honey",Honeycrisp,Apple,chl,4d88b68b-98fb-4476-a2e5-67989be54d1b,2,5.86,10.47,5515.23,1398.724,693.009,30.257,45.422,35.37,7.98,445.59,114.39,636.752,14.56,5.754,24.676,6.567,7.24,1.664,2.957,2.017,3.1
57fe9031-6006-41b6-aa73-166fae314550,2023-05-23 00:00:00,202305301149,Leaf (old),Zirkle Fruit - Othello,Othello,"N Valentine 03, 05, 07, 09, 10 Apple Org. Honey",Honeycrisp,Apple,chl,544e3076-5f82-487d-acf3-9f7844ecb384,2,5.86,10.47,5515.23,1398.724,693.009,30.257,45.422,35.37,7.98,445.59,114.39,636.752,14.56,5.754,24.676,6.567,7.24,1.664,2.957,2.017,3.1
58519106-516b-43f2-b546-7dfd73dd568a,2023-05-23 00:00:00,202305301137,Leaf (old),Zirkle Fruit - Othello,Othello,Hansen 12 Apple Conv Honey,Honeycrisp,Apple,chl,1adb339e-3baa-4f63-9b9f-62efb9435c50,2.5,5.53,11.25,6250.617,1410.34,799.123,29.903,64.032,28.33,6.4,337.13,134.56,1064.279,18.871,5.434,43.71,6.744,5.825,1.63,2.553,2.026,4.002
58519106-516b-43f2-b546-7dfd73dd568a,2023-05-23 00:00:00,202305301137,Leaf (old),Zirkle Fruit - Othello,Othello,Hansen 12 Apple Conv Honey,Honeycrisp,Apple,chl,28b9bcf2-4b60-4678-aa9f-14e8b620060c,2.5,5.53,11.25,6250.617,1410.34,799.123,29.903,64.032,28.33,6.4,337.13,134.56,1064.279,18.871,5.434,43.71,6.744,5.825,1.63,2.553,2.026,4.002
8fb1ebf3-6a91-4f21-be92-b8145372fd72,2023-05-23 00:00:00,202305301148,Leaf (young),Zirkle Fruit - Othello,Othello,"N Valentine 03, 05, 07, 09, 10 Apple Org. Honey",Honeycrisp,Apple,chl,4d88b68b-98fb-4476-a2e5-67989be54d1b,2.6,4.97,10.29,5543.565,1218.285,563.941,19.476,76.807,26.43,5.97,399.78,75.95,502.799,15.518,6.631,16.335,7.608,5.276,2.354,2.766,2.203,2.557
8fb1ebf3-6a91-4f21-be92-b8145372fd72,2023-05-23 00:00:00,202305301148,Leaf (young),Zirkle Fruit - Othello,Othello,"N Valentine 03, 05, 07, 09, 10 Apple Org. Honey",Honeycrisp,Apple,chl,544e3076-5f82-487d-acf3-9f7844ecb384,2.6,4.97,10.29,5543.565,1218.285,563.941,19.476,76.807,26.43,5.97,399.78,75.95,502.799,15.518,6.631,16.335,7.608,5.276,2.354,2.766,2.203,2.557
b69e0837-eea3-42d1-939c-1cb213b543dc,2023-05-23 00:00:00,202305301132,Leaf (young),Zirkle Fruit - Othello,Othello,"Hansen 01, 03",Honeycrisp,Apple,chl,26ae3563-8fa7-47eb-9e77-2544a5acc2a3,1.8,4.79,10.91,5720.666,941.374,627.418,12.021,97.194,15.58,3.52,676.23,86.44,663.14,16.829,2.976,5.979,6.552,2.423,6.456,0.158,2.384,0.036
b69e0837-eea3-42d1-939c-1cb213b543dc,2023-05-23 00:00:00,202305301132,Leaf (young),Zirkle Fruit - Othello,Othello,"Hansen 01, 03",Honeycrisp,Apple,chl,ae28488d-26bb-4a29-88f3-68c0ccb60a2e,1.8,4.79,10.91,5720.666,941.374,627.418,12.021,97.194,15.58,3.52,676.23,86.44,663.14,16.829,2.976,5.979,6.552,2.423,6.456,0.158,2.384,0.036
d933e1f9-9472-4c5e-a4ab-116cd0c7acbb,2023-05-23 00:00:00,202305301136,Leaf (young),Zirkle Fruit - Othello,Othello,Hansen 12 Apple Conv Honey,Honeycrisp,Apple,chl,1adb339e-3baa-4f63-9b9f-62efb9435c50,2,5.52,10.38,5367.258,1087.984,694.792,28.749,26.955,39.13,8.83,340.5,110.56,668.47,15.617,7.683,32.961,11.869,6.047,2.909,3.935,2.517,5.163
d933e1f9-9472-4c5e-a4ab-116cd0c7acbb,2023-05-23 00:00:00,202305301136,Leaf (young),Zirkle Fruit - Othello,Othello,Hansen 12 Apple Conv Honey,Honeycrisp,Apple,chl,28b9bcf2-4b60-4678-aa9f-14e8b620060c,2,5.52,10.38,5367.258,1087.984,694.792,28.749,26.955,39.13,8.83,340.5,110.56,668.47,15.617,7.683,32.961,11.869,6.047,2.909,3.935,2.517,5.163
f1291f56-ee1b-4aa4-9fbc-12703db7f2d6,2023-05-23 00:00:00,202305301154,Leaf (young),Zirkle Fruit - Othello,Othello,Cougar 12 Apple Org Honey,Honeycrisp,Apple,chl,48e8be77-2788-473e-b791-fc6ba5b5db8f,4.5,5.87,10.06,5512.49,1106.306,756.536,19.06,49.981,17.93,4.05,332.59,62.47,697.749,13.418,1.037,11.285,4.239,4.362,1.977,2.118,0.887,0.184
f1291f56-ee1b-4aa4-9fbc-12703db7f2d6,2023-05-23 00:00:00,202305301154,Leaf (young),Zirkle Fruit - Othello,Othello,Cougar 12 Apple Org Honey,Honeycrisp,Apple,chl,87ccc869-468c-4567-9b3c-53c735bd5d23,4.5,5.87,10.06,5512.49,1106.306,756.536,19.06,49.981,17.93,4.05,332.59,62.47,697.749,13.418,1.037,11.285,4.239,4.362,1.977,2.118,0.887,0.184
0174d680-17ce-459b-b2fa-9c11cd0a8d40,2023-05-22 00:00:00,202305221268,Leaf (young),Zirkle Fruit Rock Island,Rock Island,6 Apple Honey,Honeycrisp,Apple,chl,c68c6ccc-14a5-4155-b948-ceadb2918b02,2.9,5.44,10.98,5909.913,944.849,559.776,9.792,61.314,13.41,3.03,479.42,104.04,686.735,13.441,1.623,4.843,2.04,4.653,1.291,0.094,3.319,0.11
0174d680-17ce-459b-b2fa-9c11cd0a8d40,2023-05-22 00:00:00,202305221268,Leaf (young),Zirkle Fruit Rock Island,Rock Island,6 Apple Honey,Honeycrisp,Apple,chl,dc855ddc-09cf-42f2-83e6-006d1be263bb,2.9,5.44,10.98,5909.913,944.849,559.776,9.792,61.314,13.41,3.03,479.42,104.04,686.735,13.441,1.623,4.843,2.04,4.653,1.291,0.094,3.319,0.11
6dfae5c0-13e8-4bd0-a8a8-30d7bdab133e,2023-05-22 00:00:00,202305221269,Leaf (old),Zirkle Fruit Rock Island,Rock Island,6 Apple Honey,Honeycrisp,Apple,chl,c68c6ccc-14a5-4155-b948-ceadb2918b02,1.9,5.48,11.99,6328.209,1062.322,595.554,11.04,72.519,23.73,5.36,543.17,150.1,778.562,14.769,1.568,5.582,1.832,4.899,1.359,0.131,3.444,0.11
6dfae5c0-13e8-4bd0-a8a8-30d7bdab133e,2023-05-22 00:00:00,202305221269,Leaf (old),Zirkle Fruit Rock Island,Rock Island,6 Apple Honey,Honeycrisp,Apple,chl,dc855ddc-09cf-42f2-83e6-006d1be263bb,1.9,5.48,11.99,6328.209,1062.322,595.554,11.04,72.519,23.73,5.36,543.17,150.1,778.562,14.769,1.568,5.582,1.832,4.899,1.359,0.131,3.444,0.11
1983570b-ffdb-4b68-8fdd-f25b4e52e445,2023-05-17 00:00:00,202305221363,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,00D Apple Honeycrisp,Honeycrisp,Apple,chl,85c13e68-be53-4eec-a22f-0329d25114b8,2.4,5.82,11.17,6273.234,1012.509,618.663,19.696,55.532,0,0,464.46,297.26,963.036,15.131,2.411,8.709,3.321,13.689,1.699,1.342,2.269,0.14
1983570b-ffdb-4b68-8fdd-f25b4e52e445,2023-05-17 00:00:00,202305221363,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,00D Apple Honeycrisp,Honeycrisp,Apple,chl,a1bcd600-5464-48d1-a574-83b6ffc30719,2.4,5.82,11.17,6273.234,1012.509,618.663,19.696,55.532,0,0,464.46,297.26,963.036,15.131,2.411,8.709,3.321,13.689,1.699,1.342,2.269,0.14
27ad6478-2aee-4023-b7d7-4704d04ca3b1,2023-05-17 00:00:00,202305221391,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,2D Honeycrisp,Honeycrisp,Apple,chl,4d3b0e06-9578-493b-8e1b-aead21133e35,2.1,5.02,9.55,4692.507,740.207,479.049,16.078,41.816,19.04,4.3,344.13,146.82,608.797,18.231,3.444,7.287,3.928,15.174,2.299,1.117,3.422,0.14
27ad6478-2aee-4023-b7d7-4704d04ca3b1,2023-05-17 00:00:00,202305221391,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,2D Honeycrisp,Honeycrisp,Apple,chl,f036f82e-c133-4e2f-9cda-7e4b082b4be6,2.1,5.02,9.55,4692.507,740.207,479.049,16.078,41.816,19.04,4.3,344.13,146.82,608.797,18.231,3.444,7.287,3.928,15.174,2.299,1.117,3.422,0.14
3b37573c-d3a6-4b70-8427-3f7c3100e31f,2023-05-17 00:00:00,202305221368,Leaf (young),Zirkle Fruit - JAW,JAW,22,Honeycrisp,Apple,chl,,3.7,5.73,10.49,6066.139,747.933,708.95,16.577,37.528,3.9,0.88,312.94,247.43,853.982,11.519,0.617,2.889,1.862,8.101,0.531,0.124,0.439,0.02
405523ab-e91d-40a5-be35-ce07032c97e0,2023-05-17 00:00:00,202305221362,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,00D Apple Honeycrisp,Honeycrisp,Apple,chl,85c13e68-be53-4eec-a22f-0329d25114b8,2.6,5.42,10.22,5506.708,805.481,517.112,15.372,39.073,2.39,0.54,302.37,161.14,752.569,14.512,2.147,6.49,3.888,17.227,1.582,1.097,2.209,0.12
405523ab-e91d-40a5-be35-ce07032c97e0,2023-05-17 00:00:00,202305221362,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,00D Apple Honeycrisp,Honeycrisp,Apple,chl,a1bcd600-5464-48d1-a574-83b6ffc30719,2.6,5.42,10.22,5506.708,805.481,517.112,15.372,39.073,2.39,0.54,302.37,161.14,752.569,14.512,2.147,6.49,3.888,17.227,1.582,1.097,2.209,0.12
484ed59e-b5b7-40f3-9414-433eeccf9f5c,2023-05-17 00:00:00,202305221384,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,12C Apple,Honeycrisp,Apple,chl,5a4ba096-9f6f-492d-9a3a-f2fed660de58,2.4,5.47,10.71,5742.09,753.653,485.218,24.934,40.194,4.78,1.08,300.67,242.83,885.967,32.732,7.754,8.828,3.144,12.274,3.489,1.31,8.089,0.16
484ed59e-b5b7-40f3-9414-433eeccf9f5c,2023-05-17 00:00:00,202305221384,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,12C Apple,Honeycrisp,Apple,chl,72816594-336e-43df-b949-133aa9c6f173,2.4,5.47,10.71,5742.09,753.653,485.218,24.934,40.194,4.78,1.08,300.67,242.83,885.967,32.732,7.754,8.828,3.144,12.274,3.489,1.31,8.089,0.16
9217ed5a-b6ef-4357-8106-86e39ec3317e,2023-05-17 00:00:00,202305221383,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,12C Apple,Honeycrisp,Apple,chl,5a4ba096-9f6f-492d-9a3a-f2fed660de58,2.1,5.56,9.57,4942.039,600.324,457.109,20.085,34.102,21.29,4.81,306.83,144.29,590.615,17.558,3.064,5.486,2.587,14.095,2.389,0.684,2.952,0.12
9217ed5a-b6ef-4357-8106-86e39ec3317e,2023-05-17 00:00:00,202305221383,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,12C Apple,Honeycrisp,Apple,chl,72816594-336e-43df-b949-133aa9c6f173,2.1,5.56,9.57,4942.039,600.324,457.109,20.085,34.102,21.29,4.81,306.83,144.29,590.615,17.558,3.064,5.486,2.587,14.095,2.389,0.684,2.952,0.12
97174c0b-7704-4d73-bfed-9038359f868e,2023-05-17 00:00:00,202305221357,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,5E Honeycrisp,Honeycrisp,Apple,chl,0ad155fe-0237-412d-9253-b2f49f88772f,2.5,5.64,11.01,6018.62,913.065,599.815,18.922,47.831,1.46,0.33,316.11,301.32,1119.312,31.92,7.292,7.939,2.938,9.271,2.373,1.634,7.231,0.09
97174c0b-7704-4d73-bfed-9038359f868e,2023-05-17 00:00:00,202305221357,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,5E Honeycrisp,Honeycrisp,Apple,chl,8005e621-fa54-4405-b84c-f9c0e309f105,2.5,5.64,11.01,6018.62,913.065,599.815,18.922,47.831,1.46,0.33,316.11,301.32,1119.312,31.92,7.292,7.939,2.938,9.271,2.373,1.634,7.231,0.09
d76f1860-53d1-429e-a27d-5791be444433,2023-05-17 00:00:00,202305221390,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,2D Honeycrisp,Honeycrisp,Apple,chl,4d3b0e06-9578-493b-8e1b-aead21133e35,2.1,6.08,10.58,5507.646,837.896,540.046,23.867,58.082,10.31,2.33,400.27,289.21,824.723,20.93,3.909,9.594,3.383,17.732,1.704,1.318,4.004,0.2
d76f1860-53d1-429e-a27d-5791be444433,2023-05-17 00:00:00,202305221390,Leaf (old),Zirkle Fruit Paterson,Zirkle Paterson,2D Honeycrisp,Honeycrisp,Apple,chl,f036f82e-c133-4e2f-9cda-7e4b082b4be6,2.1,6.08,10.58,5507.646,837.896,540.046,23.867,58.082,10.31,2.33,400.27,289.21,824.723,20.93,3.909,9.594,3.383,17.732,1.704,1.318,4.004,0.2
ebba14a1-dd71-4c19-a58b-4d4cbd74b67c,2023-05-17 00:00:00,202305221356,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,5E Honeycrisp,Honeycrisp,Apple,chl,0ad155fe-0237-412d-9253-b2f49f88772f,2.2,5.38,9.48,4838.822,664.198,423.156,13.861,36.652,0,0,294.45,143.44,704.901,18.457,3.074,4.428,2.483,15.703,2.183,0.606,2.94,0.08
ebba14a1-dd71-4c19-a58b-4d4cbd74b67c,2023-05-17 00:00:00,202305221356,Leaf (young),Zirkle Fruit Paterson,Zirkle Paterson,5E Honeycrisp,Honeycrisp,Apple,chl,8005e621-fa54-4405-b84c-f9c0e309f105,2.2,5.38,9.48,4838.822,664.198,423.156,13.861,36.652,0,0,294.45,143.44,704.901,18.457,3.074,4.428,2.483,15.703,2.183,0.606,2.94,0.08
0359acd1-2938-41d5-be5b-112cf5c6d7d5,2023-05-16 00:00:00,202305221365,Leaf (old),Zirkle Fruit - JAW,JAW,"25, 36",Honeycrisp,Apple,chl,a0adcd06-9fbc-4061-afa5-37c2b569fb25,4.1,5.9,11.07,6016.297,1125.745,854.806,11.309,63.027,0,0,667.24,271.68,854.571,16.946,0.989,4.194,2.864,8.183,0.416,0.068,1.131,0.07
0359acd1-2938-41d5-be5b-112cf5c6d7d5,2023-05-16 00:00:00,202305221365,Leaf (old),Zirkle Fruit - JAW,JAW,"25, 36",Honeycrisp,Apple,chl,fb718aa0-9193-40f9-b7b7-07ca6c3fa7a7,4.1,5.9,11.07,6016.297,1125.745,854.806,11.309,63.027,0,0,667.24,271.68,854.571,16.946,0.989,4.194,2.864,8.183,0.416,0.068,1.131,0.07
089b9653-39d5-43f0-8eca-131b14214169,2023-05-16 00:00:00,202305221347,Leaf (old),Zirkle Fruit - JAW,JAW,17,Honeycrisp,Apple,chl,69db8bcd-27cf-41f6-a44d-8025c6e9c123,1.7,5.56,11.76,5925.327,1747.02,937.645,3.926,53.987,15.76,3.56,400.54,123.53,933.826,20.475,1.366,4.046,1.501,7.083,1.203,0.088,1.859,0.03
089b9653-39d5-43f0-8eca-131b14214169,2023-05-16 00:00:00,202305221347,Leaf (old),Zirkle Fruit - JAW,JAW,17,Honeycrisp,Apple,chl,aa36970e-3744-436f-855f-0cea524130e2,1.7,5.56,11.76,5925.327,1747.02,937.645,3.926,53.987,15.76,3.56,400.54,123.53,933.826,20.475,1.366,4.046,1.501,7.083,1.203,0.088,1.859,0.03
218f47f3-e641-47ad-b002-38ac9ba3e91e,2023-05-16 00:00:00,202305221304,Leaf (old),Zirkle Fruit - Finley,Finley,"20A, 20B Firestorm",Honeycrisp,Apple,chl,0e6822be-a6a9-4a90-8fab-e17e08774d8a,3.5,5.31,11.33,6590.101,910.079,684.384,29.059,73.24,33.29,7.51,506.9,153.29,880.466,15.313,2.35,9.427,2.117,8.523,2.833,0.207,2.071,0.16
